Date,estimated_unempl_rate,estimated_empl_rate,estimated_labour_participate_rate,Area_Rural,Area_Urban,Region_Andhra Pradesh,Region_Assam,Region_Bihar,Region_Chandigarh,Region_Chhattisgarh,Region_Delhi,Region_Goa,Region_Gujarat,Region_Haryana,Region_Himachal Pradesh,Region_Jammu & Kashmir,Region_Jharkhand,Region_Karnataka,Region_Kerala,Region_Madhya Pradesh,Region_Maharashtra,Region_Meghalaya,Region_Odisha,Region_Puducherry,Region_Punjab,Region_Rajasthan,Region_Sikkim,Region_Tamil Nadu,Region_Telangana,Region_Tripura,Region_Uttar Pradesh,Region_Uttarakhand,Region_West Bengal,Frequency_ Monthly,Frequency_Monthly,Year,Month,Day,DayOfWeek,Quarter,avg_reg_unemp
2019-09-30,7.0,6655967.0,39.67,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,2019,9,30,0,3,7.0
2019-10-31,4.4,6603715.0,38.2,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,2019,10,31,3,4,4.4
2019-11-30,6.06,6459457.0,37.94,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,2019,11,30,5,4,6.06
2019-12-31,6.2,6787403.0,39.83,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,2019,12,31,1,4,6.2
2020-01-31,5.17,6834930.0,39.59,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,2020,1,31,4,1,5.17
2020-02-29,4.96,6533435.0,37.68,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,2020,2,29,5,1,4.96
2020-03-31,4.8,6386723.0,36.68,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,2020,3,31,1,1,4.8
2020-04-30,11.94,4802873.0,29.76,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,2020,4,30,3,2,11.94
2020-05-31,40.49,3879934.0,35.49,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,2020,5,31,6,2,40.49
2020-06-30,12.72,6221562.0,38.72,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,2020,6,30,1,2,12.72
2019-05-31,6.08,16962574.0,38.3,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,2019,5,31,4,2,6.08
2019-06-30,6.46,17375053.0,39.3,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,2019,6,30,6,2,6.46
2019-07-31,6.35,17215677.0,38.81,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,2019,7,31,2,3,6.35
2019-08-31,7.57,16602767.0,37.84,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,2019,8,31,5,3,7.57
2019-09-30,7.6,17396398.0,39.58,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,2019,9,30,0,3,7.6
2019-10-31,7.51,17221991.0,39.05,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,2019,10,31,3,4,7.51
2019-11-30,7.6,17486683.0,39.61,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,2019,11,30,5,4,7.6
2019-12-31,7.83,16581144.0,37.57,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,2019,12,31,1,4,7.83
2020-01-31,6.67,16715470.0,37.32,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,2020,1,31,4,1,6.67
2020-02-29,5.34,17122782.0,37.61,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,2020,2,29,5,1,5.34
2020-03-31,6.34,17065830.0,37.8,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,2020,3,31,1,1,6.34
2020-04-30,14.99,12674451.0,30.86,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,2020,4,30,3,2,14.99
2020-05-31,15.92,12365754.0,30.38,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,2020,5,31,6,2,15.92
2020-06-30,10.01,16172690.0,37.04,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,2020,6,30,1,2,10.01
2019-05-31,8.4,228978.0,47.79,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,2019,5,31,4,2,8.4
2019-06-30,8.66,231252.0,48.29,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,2019,6,30,6,2,8.66
2019-07-31,4.43,284015.0,56.55,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,2019,7,31,2,3,4.43
2019-08-31,5.8,259433.0,52.27,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,2019,8,31,5,3,5.8
2019-09-30,5.3,253887.0,50.77,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,2019,9,30,0,3,5.3
2019-10-31,7.2,234375.0,47.71,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,2019,10,31,3,4,7.2
2019-11-30,3.02,293431.0,57.02,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,2019,11,30,5,4,3.02
2019-12-31,5.21,267417.0,53.04,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,2019,12,31,1,4,5.21
2020-01-31,4.76,261687.0,51.53,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,2020,1,31,4,1,4.76
2020-02-29,7.37,233965.0,47.26,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,2020,2,29,5,1,7.37
2020-03-31,2.8,289735.0,55.64,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,2020,3,31,1,1,2.8
2020-04-30,17.39,161939.0,36.51,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,2020,4,30,3,2,17.39
2020-05-31,14.58,222916.0,48.48,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,2020,5,31,6,2,14.58
2019-05-31,2.95,2519582.0,41.26,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,2019,5,31,4,2,2.95
2019-06-30,2.63,2356290.0,38.39,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,2019,6,30,6,2,2.63
2019-07-31,1.78,2542237.0,40.99,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,2019,7,31,2,3,1.78
2019-08-31,3.5,2456983.0,40.25,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,2019,8,31,5,3,3.5
2019-09-30,3.78,2570663.0,42.15,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,2019,9,30,0,3,3.78
2019-10-31,4.5,2456855.0,40.51,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,2019,10,31,3,4,4.5
2019-11-30,2.23,2594469.0,41.71,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,2019,11,30,5,4,2.23
2019-12-31,3.36,2369048.0,38.46,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,2019,12,31,1,4,3.36
2020-01-31,2.28,2561320.0,41.05,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,2020,1,31,4,1,2.28
2020-02-29,2.19,2438080.0,38.97,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,2020,2,29,5,1,2.19
2020-03-31,3.96,2457952.0,39.93,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,2020,3,31,1,1,3.96
2020-04-30,20.5,1303244.0,25.53,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,2020,4,30,3,2,20.5
2020-05-31,10.0,1975481.0,34.12,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,2020,5,31,6,2,10.0
2020-06-30,2.18,2221069.0,35.24,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,2020,6,30,1,2,2.18
2019-05-31,1.25,283905.0,35.71,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,2019,5,31,4,2,1.25
2019-06-30,0.0,304369.0,37.73,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,2019,6,30,6,2,0.0
2019-07-31,0.0,281117.0,34.77,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,2019,7,31,2,3,0.0
2019-08-31,8.95,312882.0,42.41,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,2019,8,31,5,3,8.95
2019-09-30,1.22,286573.0,35.73,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,2019,9,30,0,3,1.22
2019-10-31,1.17,312548.0,38.86,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,2019,10,31,3,4,1.17
2019-11-30,1.37,275003.0,34.19,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,2019,11,30,5,4,1.37
2019-12-31,5.21,313135.0,40.42,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,2019,12,31,1,4,5.21
2020-01-31,0.57,281698.0,34.59,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,2020,1,31,4,1,0.57
2020-02-29,1.78,310342.0,38.5,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,2020,2,29,5,1,1.78
2020-03-31,0.62,278851.0,34.12,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,2020,3,31,1,1,0.62
2020-04-30,76.74,68122.0,35.54,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,2020,4,30,3,2,76.74
2020-05-31,75.0,64538.0,31.25,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,2020,5,31,6,2,75.0
2020-06-30,4.55,234926.0,29.73,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,2020,6,30,1,2,4.55
2019-05-31,13.49,3289918.0,40.03,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,2019,5,31,4,2,13.49
2019-06-30,13.17,3307798.0,40.02,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,2019,6,30,6,2,13.17
2019-07-31,11.61,3592442.0,42.62,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,2019,7,31,2,3,11.61
2019-08-31,11.99,3499863.0,41.61,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,2019,8,31,5,3,11.99
2019-09-30,15.69,3227178.0,39.97,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,2019,9,30,0,3,15.69
2019-10-31,13.75,3070438.0,37.1,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,2019,10,31,3,4,13.75
2019-11-30,10.39,3602243.0,41.82,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,2019,11,30,5,4,10.39
2019-12-31,11.97,3575778.0,42.17,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,2019,12,31,1,4,11.97
2020-01-31,13.68,3252622.0,39.04,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,2020,1,31,4,1,13.68
2020-02-29,11.99,3219227.0,37.82,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,2020,2,29,5,1,11.99
2020-03-31,9.97,3601793.0,41.29,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,2020,3,31,1,1,9.97
2020-04-30,1.13,2298975.0,23.95,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,2020,4,30,3,2,1.13
2020-05-31,20.54,2682658.0,34.71,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,2020,5,31,6,2,20.54
2020-06-30,10.55,3047750.0,34.96,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,2020,6,30,1,2,10.55
2019-05-31,13.62,5108436.0,39.44,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,2019,5,31,4,2,13.62
2019-06-30,14.36,5241174.0,40.73,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,2019,6,30,6,2,14.36
2019-07-31,11.67,5372470.0,40.38,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,2019,7,31,2,3,11.67
2019-08-31,14.71,5195170.0,40.34,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,2019,8,31,5,3,14.71
2019-09-30,12.63,5176819.0,39.15,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,2019,9,30,0,3,12.63
2019-10-31,13.02,5384335.0,40.8,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,2019,10,31,3,4,13.02
2019-11-30,14.3,5306715.0,40.73,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,2019,11,30,5,4,14.3
2019-12-31,18.04,5109481.0,40.9,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,2019,12,31,1,4,18.04
2020-01-31,18.82,5157363.0,41.59,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,2020,1,31,4,1,18.82
2020-02-29,17.02,5288343.0,41.62,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,2020,2,29,5,1,17.02
2020-03-31,18.54,4964911.0,39.71,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,2020,3,31,1,1,18.54
2020-04-30,35.53,2932923.0,29.57,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,2020,4,30,3,2,35.53
2020-05-31,25.35,4225486.0,36.71,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,2020,5,31,6,2,25.35
2020-06-30,13.04,5275784.0,39.26,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,2020,6,30,1,2,13.04
2019-05-31,8.2,89587.0,48.61,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,2019,5,31,4,2,8.2
2019-06-30,7.76,89702.0,48.13,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,2019,6,30,6,2,7.76
2019-07-31,2.56,108334.0,54.67,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,2019,7,31,2,3,2.56
2019-08-31,4.82,90850.0,46.63,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,2019,8,31,5,3,4.82
2019-09-30,4.81,89450.0,45.61,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,2019,9,30,0,3,4.81
2019-10-31,9.68,87974.0,46.97,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,2019,10,31,3,4,9.68
2019-11-30,4.04,107751.0,53.8,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,2019,11,30,5,4,4.04
2019-12-31,7.37,88035.0,45.24,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,2019,12,31,1,4,7.37
2020-03-31,20.45,86186.0,50.57,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,2020,3,31,1,1,20.45
2020-04-30,5.77,81905.0,40.31,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,2020,4,30,3,2,5.77
2020-05-31,19.75,75456.0,43.32,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,2020,5,31,6,2,19.75
2020-06-30,2.63,76269.0,35.85,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,2020,6,30,1,2,2.63
2019-05-31,0.89,11798080.0,37.31,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,2019,5,31,4,2,0.89
2019-06-30,1.56,12318745.0,39.16,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,2019,6,30,6,2,1.56
2019-07-31,3.18,12054414.0,38.89,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,2019,7,31,2,3,3.18
2019-08-31,9.53,11933093.0,41.13,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,2019,8,31,5,3,9.53
2019-09-30,1.86,11902824.0,37.76,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,2019,9,30,0,3,1.86
2019-10-31,1.13,12223948.0,38.42,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,2019,10,31,3,4,1.13
2019-11-30,2.65,11729952.0,37.38,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,2019,11,30,5,4,2.65
2019-12-31,8.05,12260389.0,41.29,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,2019,12,31,1,4,8.05
2020-01-31,2.05,11926995.0,37.64,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,2020,1,31,4,1,2.05
2020-02-29,3.31,11742101.0,37.48,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,2020,2,29,5,1,3.31
2020-03-31,6.46,10982178.0,36.17,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,2020,3,31,1,1,6.46
2020-04-30,45.55,4632967.0,26.17,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,2020,4,30,3,2,45.55
2020-05-31,25.95,5733921.0,23.77,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,2020,5,31,6,2,25.95
2020-06-30,24.93,7741005.0,31.6,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,2020,6,30,1,2,24.93
2019-05-31,1.52,5560649.0,44.59,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,2019,5,31,4,2,1.52
2019-06-30,1.43,5683349.0,45.43,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,2019,6,30,6,2,1.43
2019-07-31,3.73,5432503.0,44.36,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,2019,7,31,2,3,3.73
2019-08-31,4.19,5544693.0,45.39,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,2019,8,31,5,3,4.19
2019-09-30,6.19,5668785.0,47.28,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,2019,9,30,0,3,6.19
2019-10-31,6.74,5318341.0,44.51,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,2019,10,31,3,4,6.74
2019-11-30,5.23,5338119.0,43.87,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,2019,11,30,5,4,5.23
2019-12-31,4.22,5317782.0,43.13,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,2019,12,31,1,4,4.22
2020-01-31,6.49,5543380.0,45.95,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,2020,1,31,4,1,6.49
2020-02-29,6.74,5521496.0,45.78,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,2020,2,29,5,1,6.74
2020-03-31,6.1,5313236.0,43.65,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,2020,3,31,1,1,6.1
2020-04-30,10.5,3378431.0,29.05,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,2020,4,30,3,2,10.5
2020-05-31,36.57,3108830.0,37.63,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,2020,5,31,6,2,36.57
2020-06-30,6.92,4577995.0,37.68,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,2020,6,30,1,2,6.92
2019-05-31,34.69,423127.0,69.5,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,2019,5,31,4,2,34.69
2019-06-30,25.59,408738.0,58.8,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,2019,6,30,6,2,25.59
2019-07-31,25.81,410583.0,59.1,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,2019,7,31,2,3,25.81
